47.29113820189,2.26859894085
48.43516419926,4.55460737755
43.80473707534,7.37972242214
52.11631951164,8.21968557025
49.23479560953,6.28413583702
49.24527466624,6.30247146142
49.67557730401,8.46674388076
47.50209378084,7.44736027659
47.0942715529,11.34530029822
47.62840817974,11.20413867064
52.14434768373,11.4976894203
38.02471485685,8.2073867745
41.54581320039,8.57603633144
48.5143438423,16.05152007735
42.23447515491,12.56974282685
45.91509593242,17.22090080663
43.25371580517,16.88128671948
42.95918347824,16.93421308097
44.7829898142,17.80448207513
57.51012285841,10.78221275535
57.02772305137,11.43834314101
54.81974056108,11.10071378681
58.83407615582,14.65822535888
58.08178923661,15.84563000933
57.51318337732,16.81046453157
65.05839738664,18.70210880247
65.44114246984,20.39569853919
65.434876686,20.40290382472
64.23550982734,20.87673461687
57.73916022516,18.30186822794
60.26218992208,20.70240706987
51.21606056011,15.47288857846
50.24879781864,18.90632520792
55.22889494083,19.49648877154
51.84403957073,22.89143195063
49.45001148351,21.50926968267
55.18104029063,22.25195773528
58.50578051596,23.27605657196
60.42925064224,23.37025758199
53.75871134993,23.70983715297
51.28523553247,24.50525960817
56.42984005344,25.67312216102
56.46987411751,27.55733654388
34.76007974155,18.27452425933
38.07744949378,17.04279946046
37.17684050671,16.65916281572
42.14781394163,19.27475963912
43.59621954055,18.92242667633
41.15619203007,19.49445918789
40.3061508357,19.19934049116
37.13786321403,18.18599454377
37.02126422953,19.99947943193
38.37718062737,22.15392168152
29.74439598125,17.7571404659
25.94612200936,16.60952651336
32.37736864954,19.68781085341
29.58575023969,18.45231761368
25.26354941162,18.08060113103
23.99192111964,19.31250821616
28.87121637323,23.52095521152
37.65658338011,24.98156699355
35.07572837796,24.30134670948
33.06801618953,24.55594354978
32.07661002239,25.71477773688
42.56531558012,23.20593508307
41.27233092841,23.86768260774
42.65706946984,25.06736907748
50.65976189689,29.33481525478
53.07177817868,29.20817106483
52.73224856654,31.7742511611
47.94680551831,28.8425983202
48.87553498776,30.50096080203
49.31596993439,31.17951138878
47.98608572961,30.66680855379
52.27734226648,33.06955492721
39.78338533449,25.14937030183
39.962604809,27.91143097355
39.57104305373,28.32945374486
40.12297928587,28.54921674253
43.49923829107,32.11030900227
47.72065868719,38.59607654424
44.47742653247,41.19227730029
66.9711891225,20.98149870659
69.27126385068,22.85732821805
66.23953077903,24.03379136627
67.18599655976,24.40551341014
67.559755494,27.5785587056
74.80531049597,27.54900224951
77.05174283863,31.50240676017
75.51762614651,31.16212695573
71.13914015156,31.13742876635
62.80929572164,25.60116001851
60.78162491696,26.26988463327
60.40663438228,28.83130682224
59.6246324074,30.06526041226
57.20292463458,29.5473444991
62.4324061692,31.93024379957
68.25294695109,31.06683649524
68.08243165617,32.77409361741
68.1325922133,33.5305639073
66.48932120304,35.03377033431
63.4404533204,37.15250454241
68.49852318656,37.64947763805
67.71068295659,38.67294678927
68.31826152982,39.35039638691
67.54279515649,41.01241696463
67.51499348067,41.31004310086
79.55083994795,32.08065464811
80.53415235338,35.56906891162
76.71569623979,34.86336217343
74.30753431002,36.36797807646
78.37318378666,36.64530400158
78.10383660161,36.91257549652
85.21579546083,38.06986439049
83.31883631446,37.67420474576
84.8533521222,40.64523209098
88.37968214614,41.40146650093
79.56444719039,41.24725418989
85.9981503629,42.79183426437
84.82269466922,45.10020738528
73.12946156666,36.51104807442
74.65914060064,41.53503400286
73.69321028855,42.90106071871
79.91647710698,45.93552688213
80.94827626597,46.38978653448
82.15043690702,47.20077534595
84.85986692939,47.2156875561
86.45174076421,49.28478434098
78.09198165772,47.50646181911
83.47405211697,50.90479667692
58.04542881692,32.45644691908
54.35097801763,33.15824089016
58.09235845227,37.28355923754
58.40612917375,37.95935182524
53.63906302464,37.66722856762
58.10405097902,37.68751378913
58.02857216347,37.71347753818
62.20634702219,40.6579724343
63.66969482264,40.1818988883
64.97278823243,40.79126271824
64.96721189236,42.55844981403
59.15130851672,38.7811935293
59.16087734752,41.79739090409
60.27821636937,43.46444369042
50.3746406505,38.79149629839
50.79714868176,40.01905997842
52.46962655661,41.44353549976
46.04637704784,40.93053193688
49.39458796616,45.47791675955
55.59205373737,45.96810849138
55.54711059299,46.49348207634
55.42206619062,47.69545528934
52.22471997484,48.34479476232
60.1762665687,53.81746458329
67.73674945302,45.71877944275
76.56824399896,49.43874037935
67.98437838805,46.53980904992
69.16092260096,48.16793418588
72.26936325427,51.64474722741
73.99990548552,52.38353068526
73.79922694263,52.8747763521
85.91997462978,53.19872661369
84.34065931438,54.74649788303
87.85459990451,55.18912207893
